particullate_matter,timestamp
167,04/08/2014 17:40
163,04/08/2014 17:45
164,04/08/2014 17:50
161,04/08/2014 17:55
166,04/08/2014 18:00
161,04/08/2014 18:05
166,04/08/2014 18:10
161,04/08/2014 18:15
161,04/08/2014 18:20
166,04/08/2014 18:25
170,04/08/2014 18:30
171,04/08/2014 18:35
172,04/08/2014 18:40
173,04/08/2014 18:45
178,04/08/2014 18:50
174,04/08/2014 18:55
176,04/08/2014 19:00
173,04/08/2014 19:05
177,04/08/2014 19:10
175,04/08/2014 19:15
170,04/08/2014 19:20
172,04/08/2014 19:25
168,04/08/2014 19:30
172,04/08/2014 19:35
175,04/08/2014 19:40
178,04/08/2014 19:45
182,04/08/2014 19:50
177,04/08/2014 19:55
173,04/08/2014 20:00
177,04/08/2014 20:05
179,04/08/2014 20:10
179,04/08/2014 20:15
182,04/08/2014 20:20
187,04/08/2014 20:25
182,04/08/2014 20:30
185,04/08/2014 20:35
181,04/08/2014 20:40
182,04/08/2014 20:45
185,04/08/2014 20:50
189,04/08/2014 20:55
185,04/08/2014 21:00
185,04/08/2014 21:05
187,04/08/2014 21:10
190,04/08/2014 21:15
190,04/08/2014 21:20
185,04/08/2014 21:25
184,04/08/2014 21:30
186,04/08/2014 21:35
181,04/08/2014 21:40
186,04/08/2014 21:45
185,04/08/2014 21:50
185,04/08/2014 21:55
188,04/08/2014 22:00
188,04/08/2014 22:05
191,04/08/2014 22:10
191,04/08/2014 22:15
190,04/08/2014 22:20
192,04/08/2014 22:25
195,04/08/2014 22:30
192,04/08/2014 22:35
195,04/08/2014 22:40
197,04/08/2014 22:45
193,04/08/2014 22:50
198,04/08/2014 22:55
194,04/08/2014 23:00
197,04/08/2014 23:05
197,04/08/2014 23:10
199,04/08/2014 23:15
195,04/08/2014 23:20
191,04/08/2014 23:25
192,04/08/2014 23:30
193,04/08/2014 23:35
195,04/08/2014 23:40
193,04/08/2014 23:45
198,04/08/2014 23:50
203,04/08/2014 23:55
207,05/08/2014 00:00
205,05/08/2014 00:05
210,05/08/2014 00:10
210,05/08/2014 00:15
214,05/08/2014 00:20
209,05/08/2014 00:25
209,05/08/2014 00:30
205,05/08/2014 00:35
207,05/08/2014 00:40
209,05/08/2014 00:45
213,05/08/2014 00:50
206,05/08/2014 00:55
210,05/08/2014 01:00
211,05/08/2014 01:05
206,05/08/2014 01:10
210,05/08/2014 01:15
212,05/08/2014 01:20
205,05/08/2014 01:25
201,05/08/2014 01:30
197,05/08/2014 01:35
198,05/08/2014 01:40
195,05/08/2014 01:45
199,05/08/2014 01:50
199,05/08/2014 01:55
201,05/08/2014 02:00
201,05/08/2014 02:05
200,05/08/2014 02:10
198,05/08/2014 02:15
199,05/08/2014 02:20
201,05/08/2014 02:25
196,05/08/2014 02:30
192,05/08/2014 02:35
193,05/08/2014 02:40
192,05/08/2014 02:45
192,05/08/2014 02:50
195,05/08/2014 02:55
191,05/08/2014 03:00
188,05/08/2014 03:05
187,05/08/2014 03:10
183,05/08/2014 03:15
186,05/08/2014 03:20
187,05/08/2014 03:25
186,05/08/2014 03:30
188,05/08/2014 03:35
188,05/08/2014 03:40
183,05/08/2014 03:45
183,05/08/2014 03:50
187,05/08/2014 03:55
183,05/08/2014 04:00
178,05/08/2014 04:05
176,05/08/2014 04:10
178,05/08/2014 04:15
174,05/08/2014 04:20
179,05/08/2014 04:25
176,05/08/2014 04:30
178,05/08/2014 04:35
180,05/08/2014 04:40
185,05/08/2014 04:45
188,05/08/2014 04:50
186,05/08/2014 04:55
191,05/08/2014 05:00
188,05/08/2014 05:05
183,05/08/2014 05:10
180,05/08/2014 05:15
175,05/08/2014 05:20
172,05/08/2014 05:25
168,05/08/2014 05:30
173,05/08/2014 05:35
172,05/08/2014 05:40
176,05/08/2014 05:45
175,05/08/2014 05:50
179,05/08/2014 05:55
176,05/08/2014 06:00
172,05/08/2014 06:05
174,05/08/2014 06:10
170,05/08/2014 06:15
174,05/08/2014 06:20
179,05/08/2014 06:25
177,05/08/2014 06:30
179,05/08/2014 06:35
181,05/08/2014 06:40
186,05/08/2014 06:45
181,05/08/2014 06:50
182,05/08/2014 06:55
186,05/08/2014 07:00
181,05/08/2014 07:05
177,05/08/2014 07:10
177,05/08/2014 07:15
178,05/08/2014 07:20
180,05/08/2014 07:25
182,05/08/2014 07:30
187,05/08/2014 07:35
184,05/08/2014 07:40
188,05/08/2014 07:45
193,05/08/2014 07:50
193,05/08/2014 07:55
196,05/08/2014 08:00
193,05/08/2014 08:05
188,05/08/2014 08:10
186,05/08/2014 08:15
184,05/08/2014 08:20
182,05/08/2014 08:25
179,05/08/2014 08:30
176,05/08/2014 08:35
177,05/08/2014 08:40
176,05/08/2014 08:45
171,05/08/2014 08:50
167,05/08/2014 08:55
164,05/08/2014 09:00
166,05/08/2014 09:05
168,05/08/2014 09:10
168,05/08/2014 09:15
170,05/08/2014 09:20
170,05/08/2014 09:25
170,05/08/2014 09:30
167,05/08/2014 09:35
162,05/08/2014 09:40
157,05/08/2014 09:45
156,05/08/2014 09:50
151,05/08/2014 09:55
155,05/08/2014 10:00
155,05/08/2014 10:05
156,05/08/2014 10:10
161,05/08/2014 10:15
164,05/08/2014 10:20
159,05/08/2014 10:25
163,05/08/2014 10:30
159,05/08/2014 10:35
161,05/08/2014 10:40
164,05/08/2014 10:45
169,05/08/2014 10:50
172,05/08/2014 10:55
169,05/08/2014 11:00
164,05/08/2014 11:05
163,05/08/2014 11:10
163,05/08/2014 11:15
158,05/08/2014 11:20
154,05/08/2014 11:25
155,05/08/2014 11:30
159,05/08/2014 11:35
155,05/08/2014 11:40
155,05/08/2014 11:45
155,05/08/2014 11:50
157,05/08/2014 11:55
157,05/08/2014 12:00
157,05/08/2014 12:05
161,05/08/2014 12:10
161,05/08/2014 12:15
159,05/08/2014 12:20
160,05/08/2014 12:25
164,05/08/2014 12:30
167,05/08/2014 12:35
167,05/08/2014 12:40
169,05/08/2014 12:45
171,05/08/2014 12:50
174,05/08/2014 12:55
169,05/08/2014 13:00
170,05/08/2014 13:05
169,05/08/2014 13:10
170,05/08/2014 13:15
165,05/08/2014 13:20
164,05/08/2014 13:25
162,05/08/2014 13:30
159,05/08/2014 13:35
157,05/08/2014 13:40
159,05/08/2014 13:45
154,05/08/2014 13:50
155,05/08/2014 13:55
158,05/08/2014 14:00
162,05/08/2014 14:05
165,05/08/2014 14:10
168,05/08/2014 14:15
168,05/08/2014 14:20
166,05/08/2014 14:25
161,05/08/2014 14:30
160,05/08/2014 14:35
158,05/08/2014 14:40
160,05/08/2014 14:45
160,05/08/2014 14:50
156,05/08/2014 14:55
157,05/08/2014 15:00
162,05/08/2014 15:05
159,05/08/2014 15:10
158,05/08/2014 15:15
161,05/08/2014 15:20
165,05/08/2014 15:25
168,05/08/2014 15:30
172,05/08/2014 15:35
177,05/08/2014 15:40
173,05/08/2014 15:45
176,05/08/2014 15:50
173,05/08/2014 15:55
171,05/08/2014 16:00
171,05/08/2014 16:05
174,05/08/2014 16:10
177,05/08/2014 16:15
180,05/08/2014 16:20
176,05/08/2014 16:25
173,05/08/2014 16:30
178,05/08/2014 16:35
182,05/08/2014 16:40
187,05/08/2014 16:45
185,05/08/2014 16:50
189,05/08/2014 16:55
187,05/08/2014 17:00
192,05/08/2014 17:05
196,05/08/2014 17:10
196,05/08/2014 17:15
197,05/08/2014 17:20
193,05/08/2014 17:25
189,05/08/2014 17:30
189,05/08/2014 17:35
186,05/08/2014 17:40
185,05/08/2014 17:45
188,05/08/2014 17:50
185,05/08/2014 17:55
187,05/08/2014 18:00
190,05/08/2014 18:05
187,05/08/2014 18:10
185,05/08/2014 18:15
184,05/08/2014 18:20
181,05/08/2014 18:25
181,05/08/2014 18:30
176,05/08/2014 18:35
180,05/08/2014 18:40
177,05/08/2014 18:45
174,05/08/2014 18:50
179,05/08/2014 18:55
181,05/08/2014 19:00
186,05/08/2014 19:05
185,05/08/2014 19:10
185,05/08/2014 19:15
187,05/08/2014 19:20
190,05/08/2014 19:25
188,05/08/2014 19:30
185,05/08/2014 19:35
182,05/08/2014 19:40
179,05/08/2014 19:45
184,05/08/2014 19:50
179,05/08/2014 19:55
181,05/08/2014 20:00
177,05/08/2014 20:05
180,05/08/2014 20:10
175,05/08/2014 20:15
170,05/08/2014 20:20
168,05/08/2014 20:25
170,05/08/2014 20:30
165,05/08/2014 20:35
161,05/08/2014 20:40
162,05/08/2014 20:45
163,05/08/2014 20:50
167,05/08/2014 20:55
165,05/08/2014 21:00
164,05/08/2014 21:05
165,05/08/2014 21:10
161,05/08/2014 21:15
161,05/08/2014 21:20
158,05/08/2014 21:25
160,05/08/2014 21:30
159,05/08/2014 21:35
155,05/08/2014 21:40
154,05/08/2014 21:45
157,05/08/2014 21:50
162,05/08/2014 21:55
165,05/08/2014 22:00
163,05/08/2014 22:05
168,05/08/2014 22:10
168,05/08/2014 22:15
166,05/08/2014 22:20
167,05/08/2014 22:25
162,05/08/2014 22:30
159,05/08/2014 22:35
156,05/08/2014 22:40
152,05/08/2014 22:45
156,05/08/2014 22:50
153,05/08/2014 22:55
150,05/08/2014 23:00
147,05/08/2014 23:05
150,05/08/2014 23:10
152,05/08/2014 23:15
151,05/08/2014 23:20
154,05/08/2014 23:25
150,05/08/2014 23:30
148,05/08/2014 23:35
145,05/08/2014 23:40
149,05/08/2014 23:45
152,05/08/2014 23:50
147,05/08/2014 23:55
146,06/08/2014 00:00
144,06/08/2014 00:05
142,06/08/2014 00:10
142,06/08/2014 00:15
137,06/08/2014 00:20
132,06/08/2014 00:25
133,06/08/2014 00:30
137,06/08/2014 00:35
135,06/08/2014 00:40
135,06/08/2014 00:45
132,06/08/2014 00:50
131,06/08/2014 00:55
133,06/08/2014 01:00
133,06/08/2014 01:05
131,06/08/2014 01:10
128,06/08/2014 01:15
131,06/08/2014 01:20
127,06/08/2014 01:25
128,06/08/2014 01:30
130,06/08/2014 01:35
128,06/08/2014 01:40
128,06/08/2014 01:45
131,06/08/2014 01:50
129,06/08/2014 01:55
124,06/08/2014 02:00
127,06/08/2014 02:05
122,06/08/2014 02:10
117,06/08/2014 02:15
117,06/08/2014 02:20
119,06/08/2014 02:25
115,06/08/2014 02:30
111,06/08/2014 02:35
114,06/08/2014 02:40
117,06/08/2014 02:45
117,06/08/2014 02:50
112,06/08/2014 02:55
115,06/08/2014 03:00
111,06/08/2014 03:05
108,06/08/2014 03:10
110,06/08/2014 03:15
110,06/08/2014 03:20
105,06/08/2014 03:25
101,06/08/2014 03:30
101,06/08/2014 03:35
99,06/08/2014 03:40
100,06/08/2014 03:45
99,06/08/2014 03:50
98,06/08/2014 03:55
102,06/08/2014 04:00
100,06/08/2014 04:05
105,06/08/2014 04:10
104,06/08/2014 04:15
103,06/08/2014 04:20
105,06/08/2014 04:25
106,06/08/2014 04:30
101,06/08/2014 04:35
103,06/08/2014 04:40
107,06/08/2014 04:45
112,06/08/2014 04:50
109,06/08/2014 04:55
110,06/08/2014 05:00
110,06/08/2014 05:05
108,06/08/2014 05:10
108,06/08/2014 05:15
109,06/08/2014 05:20
112,06/08/2014 05:25
112,06/08/2014 05:30
112,06/08/2014 05:35
110,06/08/2014 05:40
106,06/08/2014 05:45
109,06/08/2014 05:50
105,06/08/2014 05:55
110,06/08/2014 06:00
107,06/08/2014 06:05
105,06/08/2014 06:10
105,06/08/2014 06:15
106,06/08/2014 06:20
102,06/08/2014 06:25
106,06/08/2014 06:30
107,06/08/2014 06:35
112,06/08/2014 06:40
110,06/08/2014 06:45
107,06/08/2014 06:50
106,06/08/2014 06:55
102,06/08/2014 07:00
99,06/08/2014 07:05
100,06/08/2014 07:10
98,06/08/2014 07:15
99,06/08/2014 07:20
104,06/08/2014 07:25
106,06/08/2014 07:30
105,06/08/2014 07:35
107,06/08/2014 07:40
105,06/08/2014 07:45
103,06/08/2014 07:50
98,06/08/2014 07:55
100,06/08/2014 08:00
100,06/08/2014 08:05
101,06/08/2014 08:10
102,06/08/2014 08:15
102,06/08/2014 08:20
102,06/08/2014 08:25
99,06/08/2014 08:30
98,06/08/2014 08:35
98,06/08/2014 08:40
100,06/08/2014 08:45
102,06/08/2014 08:50
107,06/08/2014 08:55
106,06/08/2014 09:00
107,06/08/2014 09:05
102,06/08/2014 09:10
98,06/08/2014 09:15
100,06/08/2014 09:20
101,06/08/2014 09:25
102,06/08/2014 09:30
102,06/08/2014 09:35
104,06/08/2014 09:40
108,06/08/2014 09:45
107,06/08/2014 09:50
108,06/08/2014 09:55
108,06/08/2014 10:00
105,06/08/2014 10:05
108,06/08/2014 10:10
105,06/08/2014 10:15
103,06/08/2014 10:20
106,06/08/2014 10:25
110,06/08/2014 10:30
112,06/08/2014 10:35
113,06/08/2014 10:40
116,06/08/2014 10:45
117,06/08/2014 10:50
117,06/08/2014 10:55
112,06/08/2014 11:00
116,06/08/2014 11:05
111,06/08/2014 11:10
106,06/08/2014 11:15
111,06/08/2014 11:20
115,06/08/2014 11:25
110,06/08/2014 11:30
112,06/08/2014 11:35
112,06/08/2014 11:40
108,06/08/2014 11:45
109,06/08/2014 11:50
107,06/08/2014 11:55
102,06/08/2014 12:00
100,06/08/2014 12:05
104,06/08/2014 12:10
103,06/08/2014 12:15
105,06/08/2014 12:20
101,06/08/2014 12:25
98,06/08/2014 12:30
97,06/08/2014 12:35
94,06/08/2014 12:40
97,06/08/2014 12:45
100,06/08/2014 12:50
104,06/08/2014 12:55
100,06/08/2014 13:00
97,06/08/2014 13:05
99,06/08/2014 13:10
96,06/08/2014 13:15
98,06/08/2014 13:20
96,06/08/2014 13:25
99,06/08/2014 13:30
95,06/08/2014 13:35
98,06/08/2014 13:40
95,06/08/2014 13:45
92,06/08/2014 13:50
95,06/08/2014 13:55
96,06/08/2014 14:00
91,06/08/2014 14:05
88,06/08/2014 14:10
83,06/08/2014 14:15
85,06/08/2014 14:20
87,06/08/2014 14:25
90,06/08/2014 14:30
89,06/08/2014 14:35
87,06/08/2014 14:40
86,06/08/2014 14:45
90,06/08/2014 14:50
85,06/08/2014 14:55
89,06/08/2014 15:00
92,06/08/2014 15:05
87,06/08/2014 15:10
86,06/08/2014 15:15
90,06/08/2014 15:20
88,06/08/2014 15:25
84,06/08/2014 15:30
86,06/08/2014 15:35
81,06/08/2014 15:40
81,06/08/2014 15:45
81,06/08/2014 15:50
82,06/08/2014 15:55
83,06/08/2014 16:00
82,06/08/2014 16:05
81,06/08/2014 16:10
79,06/08/2014 16:15
83,06/08/2014 16:20
84,06/08/2014 16:25
80,06/08/2014 16:30
84,06/08/2014 16:35
80,06/08/2014 16:40
76,06/08/2014 16:45
72,06/08/2014 16:50
72,06/08/2014 16:55
69,06/08/2014 17:00
72,06/08/2014 17:05
72,06/08/2014 17:10
75,06/08/2014 17:15
79,06/08/2014 17:20
83,06/08/2014 17:25
83,06/08/2014 17:30
87,06/08/2014 17:35
82,06/08/2014 17:40
85,06/08/2014 17:45
88,06/08/2014 17:50
86,06/08/2014 17:55
81,06/08/2014 18:00
76,06/08/2014 18:05
74,06/08/2014 18:10
79,06/08/2014 18:15
82,06/08/2014 18:20
87,06/08/2014 18:25
82,06/08/2014 18:30
82,06/08/2014 18:35
78,06/08/2014 18:40
74,06/08/2014 18:45
72,06/08/2014 18:50
72,06/08/2014 18:55
71,06/08/2014 19:00
76,06/08/2014 19:05
73,06/08/2014 19:10
70,06/08/2014 19:15
69,06/08/2014 19:20
74,06/08/2014 19:25
76,06/08/2014 19:30
72,06/08/2014 19:35
74,06/08/2014 19:40
78,06/08/2014 19:45
73,06/08/2014 19:50
68,06/08/2014 19:55
73,06/08/2014 20:00
77,06/08/2014 20:05
73,06/08/2014 20:10
73,06/08/2014 20:15
73,06/08/2014 20:20
77,06/08/2014 20:25
82,06/08/2014 20:30
78,06/08/2014 20:35
77,06/08/2014 20:40
82,06/08/2014 20:45
78,06/08/2014 20:50
74,06/08/2014 20:55
77,06/08/2014 21:00
80,06/08/2014 21:05
81,06/08/2014 21:10
77,06/08/2014 21:15
80,06/08/2014 21:20
75,06/08/2014 21:25
73,06/08/2014 21:30
74,06/08/2014 21:35
69,06/08/2014 21:40
68,06/08/2014 21:45
66,06/08/2014 21:50
61,06/08/2014 21:55
66,06/08/2014 22:00
61,06/08/2014 22:05
64,06/08/2014 22:10
65,06/08/2014 22:15
62,06/08/2014 22:20
63,06/08/2014 22:25
62,06/08/2014 22:30
57,06/08/2014 22:35
60,06/08/2014 22:40
55,06/08/2014 22:45
53,06/08/2014 22:50
50,06/08/2014 22:55
48,06/08/2014 23:00
52,06/08/2014 23:05
48,06/08/2014 23:10
44,06/08/2014 23:15
43,06/08/2014 23:20
44,06/08/2014 23:25
40,06/08/2014 23:30
42,06/08/2014 23:35
39,06/08/2014 23:40
40,06/08/2014 23:45
41,06/08/2014 23:50
42,06/08/2014 23:55
39,07/08/2014 00:00
35,07/08/2014 00:05
30,07/08/2014 00:10
29,07/08/2014 00:15
32,07/08/2014 00:20
28,07/08/2014 00:25
30,07/08/2014 00:30
25,07/08/2014 00:35
27,07/08/2014 00:40
27,07/08/2014 00:45
24,07/08/2014 00:50
29,07/08/2014 00:55
27,07/08/2014 01:00
29,07/08/2014 01:05
30,07/08/2014 01:10
34,07/08/2014 01:15
32,07/08/2014 01:20
36,07/08/2014 01:25
40,07/08/2014 01:30
35,07/08/2014 01:35
34,07/08/2014 01:40
34,07/08/2014 01:45
32,07/08/2014 01:50
35,07/08/2014 01:55
32,07/08/2014 02:00
36,07/08/2014 02:05
34,07/08/2014 02:10
34,07/08/2014 02:15
33,07/08/2014 02:20
29,07/08/2014 02:25
24,07/08/2014 02:30
21,07/08/2014 02:35
24,07/08/2014 02:40
24,07/08/2014 02:45
21,07/08/2014 02:50
18,07/08/2014 02:55
23,07/08/2014 03:00
18,07/08/2014 03:05
19,07/08/2014 03:10
26,07/08/2014 03:15
29,07/08/2014 03:20
26,07/08/2014 03:25
26,07/08/2014 03:30
22,07/08/2014 03:35
26,07/08/2014 03:40
23,07/08/2014 03:45
20,07/08/2014 03:50
24,07/08/2014 03:55
23,07/08/2014 04:00
20,07/08/2014 04:05
16,07/08/2014 04:10
25,07/08/2014 04:15
21,07/08/2014 04:20
24,07/08/2014 04:25
21,07/08/2014 04:30
18,07/08/2014 04:35
22,07/08/2014 04:40
24,07/08/2014 04:45
22,07/08/2014 04:50
24,07/08/2014 04:55
22,07/08/2014 05:00
26,07/08/2014 05:05
24,07/08/2014 05:10
19,07/08/2014 05:15
21,07/08/2014 05:20
25,07/08/2014 05:25
22,07/08/2014 05:30
22,07/08/2014 05:35
17,07/08/2014 05:40
21,07/08/2014 05:45
20,07/08/2014 05:50
23,07/08/2014 05:55
19,07/08/2014 06:00
20,07/08/2014 06:05
18,07/08/2014 06:10
22,07/08/2014 06:15
17,07/08/2014 06:20
22,07/08/2014 06:25
17,07/08/2014 06:30
27,07/08/2014 06:35
23,07/08/2014 06:40
24,07/08/2014 06:45
22,07/08/2014 06:50
18,07/08/2014 06:55
27,07/08/2014 07:00
30,07/08/2014 07:05
26,07/08/2014 07:10
27,07/08/2014 07:15
32,07/08/2014 07:20
27,07/08/2014 07:25
27,07/08/2014 07:30
27,07/08/2014 07:35
31,07/08/2014 07:40
33,07/08/2014 07:45
29,07/08/2014 07:50
31,07/08/2014 07:55
33,07/08/2014 08:00
31,07/08/2014 08:05
29,07/08/2014 08:10
24,07/08/2014 08:15
29,07/08/2014 08:20
25,07/08/2014 08:25
30,07/08/2014 08:30
35,07/08/2014 08:35
37,07/08/2014 08:40
32,07/08/2014 08:45
27,07/08/2014 08:50
28,07/08/2014 08:55
23,07/08/2014 09:00
23,07/08/2014 09:05
19,07/08/2014 09:10
23,07/08/2014 09:15
18,07/08/2014 09:20
20,07/08/2014 09:25
22,07/08/2014 09:30
21,07/08/2014 09:35
17,07/08/2014 09:40
19,07/08/2014 09:45
26,07/08/2014 09:50
27,07/08/2014 09:55
23,07/08/2014 10:00
23,07/08/2014 10:05
26,07/08/2014 10:10
28,07/08/2014 10:15
23,07/08/2014 10:20
24,07/08/2014 10:25
22,07/08/2014 10:30
26,07/08/2014 10:35
24,07/08/2014 10:40
29,07/08/2014 10:45
28,07/08/2014 10:50
30,07/08/2014 10:55
32,07/08/2014 11:00
32,07/08/2014 11:05
27,07/08/2014 11:10
23,07/08/2014 11:15
26,07/08/2014 11:20
23,07/08/2014 11:25
26,07/08/2014 11:30
25,07/08/2014 11:35
27,07/08/2014 11:40
29,07/08/2014 11:45
30,07/08/2014 11:50
35,07/08/2014 11:55
32,07/08/2014 12:00
27,07/08/2014 12:05
32,07/08/2014 12:10
35,07/08/2014 12:15
34,07/08/2014 12:20
38,07/08/2014 12:25
33,07/08/2014 12:30
38,07/08/2014 12:35
40,07/08/2014 12:40
45,07/08/2014 12:45
47,07/08/2014 12:50
51,07/08/2014 12:55
52,07/08/2014 13:00
54,07/08/2014 13:05
54,07/08/2014 13:10
58,07/08/2014 13:15
63,07/08/2014 13:20
67,07/08/2014 13:25
63,07/08/2014 13:30
60,07/08/2014 13:35
60,07/08/2014 13:40
56,07/08/2014 13:45
57,07/08/2014 13:50
59,07/08/2014 13:55
64,07/08/2014 14:00
61,07/08/2014 14:05
66,07/08/2014 14:10
62,07/08/2014 14:15
59,07/08/2014 14:20
61,07/08/2014 14:25
64,07/08/2014 14:30
69,07/08/2014 14:35
72,07/08/2014 14:40
75,07/08/2014 14:45
76,07/08/2014 14:50
72,07/08/2014 14:55
71,07/08/2014 15:00
69,07/08/2014 15:05
73,07/08/2014 15:10
70,07/08/2014 15:15
65,07/08/2014 15:20
69,07/08/2014 15:25
65,07/08/2014 15:30
67,07/08/2014 15:35
71,07/08/2014 15:40
73,07/08/2014 15:45
69,07/08/2014 15:50
70,07/08/2014 15:55
70,07/08/2014 16:00
65,07/08/2014 16:05
69,07/08/2014 16:10
69,07/08/2014 16:15
66,07/08/2014 16:20
63,07/08/2014 16:25
62,07/08/2014 16:30
62,07/08/2014 16:35
67,07/08/2014 16:40
66,07/08/2014 16:45
64,07/08/2014 16:50
59,07/08/2014 16:55
54,07/08/2014 17:00
57,07/08/2014 17:05
56,07/08/2014 17:10
54,07/08/2014 17:15
49,07/08/2014 17:20
53,07/08/2014 17:25
55,07/08/2014 17:30
50,07/08/2014 17:35
45,07/08/2014 17:40
46,07/08/2014 17:45
48,07/08/2014 17:50
48,07/08/2014 17:55
45,07/08/2014 18:00
46,07/08/2014 18:05
46,07/08/2014 18:10
46,07/08/2014 18:15
42,07/08/2014 18:20
43,07/08/2014 18:25
40,07/08/2014 18:30
43,07/08/2014 18:35
45,07/08/2014 18:40
40,07/08/2014 18:45
42,07/08/2014 18:50
46,07/08/2014 18:55
46,07/08/2014 19:00
51,07/08/2014 19:05
47,07/08/2014 19:10
49,07/08/2014 19:15
53,07/08/2014 19:20
57,07/08/2014 19:25
61,07/08/2014 19:30
56,07/08/2014 19:35
52,07/08/2014 19:40
50,07/08/2014 19:45
54,07/08/2014 19:50
57,07/08/2014 19:55
58,07/08/2014 20:00
54,07/08/2014 20:05
54,07/08/2014 20:10
57,07/08/2014 20:15
53,07/08/2014 20:20
58,07/08/2014 20:25
53,07/08/2014 20:30
51,07/08/2014 20:35
51,07/08/2014 20:40
51,07/08/2014 20:45
48,07/08/2014 20:50
51,07/08/2014 20:55
53,07/08/2014 21:00
56,07/08/2014 21:05
55,07/08/2014 21:10
58,07/08/2014 21:15
58,07/08/2014 21:20
55,07/08/2014 21:25
58,07/08/2014 21:30
63,07/08/2014 21:35
62,07/08/2014 21:40
58,07/08/2014 21:45
54,07/08/2014 21:50
52,07/08/2014 21:55
52,07/08/2014 22:00
55,07/08/2014 22:05
60,07/08/2014 22:10
56,07/08/2014 22:15
61,07/08/2014 22:20
59,07/08/2014 22:25
64,07/08/2014 22:30
68,07/08/2014 22:35
68,07/08/2014 22:40
72,07/08/2014 22:45
67,07/08/2014 22:50
68,07/08/2014 22:55
67,07/08/2014 23:00
62,07/08/2014 23:05
58,07/08/2014 23:10
59,07/08/2014 23:15
57,07/08/2014 23:20
53,07/08/2014 23:25
49,07/08/2014 23:30
46,07/08/2014 23:35
48,07/08/2014 23:40
45,07/08/2014 23:45
41,07/08/2014 23:50
38,07/08/2014 23:55
40,08/08/2014 00:00
36,08/08/2014 00:05
31,08/08/2014 00:10
32,08/08/2014 00:15
27,08/08/2014 00:20
26,08/08/2014 00:25
29,08/08/2014 00:30
33,08/08/2014 00:35
36,08/08/2014 00:40
31,08/08/2014 00:45
28,08/08/2014 00:50
25,08/08/2014 00:55
25,08/08/2014 01:00
30,08/08/2014 01:05
34,08/08/2014 01:10
38,08/08/2014 01:15
40,08/08/2014 01:20
39,08/08/2014 01:25
43,08/08/2014 01:30
41,08/08/2014 01:35
39,08/08/2014 01:40
42,08/08/2014 01:45
44,08/08/2014 01:50
39,08/08/2014 01:55
42,08/08/2014 02:00
38,08/08/2014 02:05
39,08/08/2014 02:10
39,08/08/2014 02:15
42,08/08/2014 02:20
38,08/08/2014 02:25
35,08/08/2014 02:30
31,08/08/2014 02:35
28,08/08/2014 02:40
28,08/08/2014 02:45
32,08/08/2014 02:50
29,08/08/2014 02:55
31,08/08/2014 03:00
29,08/08/2014 03:05
34,08/08/2014 03:10
36,08/08/2014 03:15
39,08/08/2014 03:20
35,08/08/2014 03:25
36,08/08/2014 03:30
31,08/08/2014 03:35
26,08/08/2014 03:40
25,08/08/2014 03:45
21,08/08/2014 03:50
21,08/08/2014 03:55
24,08/08/2014 04:00
22,08/08/2014 04:05
23,08/08/2014 04:10
26,08/08/2014 04:15
23,08/08/2014 04:20
26,08/08/2014 04:25
24,08/08/2014 04:30
23,08/08/2014 04:35
23,08/08/2014 04:40
21,08/08/2014 04:45
23,08/08/2014 04:50
27,08/08/2014 04:55
23,08/08/2014 05:00
25,08/08/2014 05:05
22,08/08/2014 05:10
21,08/08/2014 05:15
16,08/08/2014 05:20
26,08/08/2014 05:25
29,08/08/2014 05:30
28,08/08/2014 05:35
31,08/08/2014 05:40
29,08/08/2014 05:45
31,08/08/2014 05:50
35,08/08/2014 05:55
30,08/08/2014 06:00
34,08/08/2014 06:05
32,08/08/2014 06:10
31,08/08/2014 06:15
36,08/08/2014 06:20
37,08/08/2014 06:25
33,08/08/2014 06:30
35,08/08/2014 06:35
31,08/08/2014 06:40
27,08/08/2014 06:45
26,08/08/2014 06:50
29,08/08/2014 06:55
26,08/08/2014 07:00
21,08/08/2014 07:05
25,08/08/2014 07:10
23,08/08/2014 07:15
25,08/08/2014 07:20
26,08/08/2014 07:25
21,08/08/2014 07:30
20,08/08/2014 07:35
18,08/08/2014 07:40
19,08/08/2014 07:45
26,08/08/2014 07:50
30,08/08/2014 07:55
25,08/08/2014 08:00
30,08/08/2014 08:05
27,08/08/2014 08:10
27,08/08/2014 08:15
27,08/08/2014 08:20
30,08/08/2014 08:25
34,08/08/2014 08:30
30,08/08/2014 08:35
31,08/08/2014 08:40
28,08/08/2014 08:45
33,08/08/2014 08:50
29,08/08/2014 08:55
34,08/08/2014 09:00
39,08/08/2014 09:05
40,08/08/2014 09:10
35,08/08/2014 09:15
32,08/08/2014 09:20
28,08/08/2014 09:25
32,08/08/2014 09:30
36,08/08/2014 09:35
31,08/08/2014 09:40
34,08/08/2014 09:45
38,08/08/2014 09:50
35,08/08/2014 09:55
32,08/08/2014 10:00
30,08/08/2014 10:05
33,08/08/2014 10:10
38,08/08/2014 10:15
33,08/08/2014 10:20
28,08/08/2014 10:25
27,08/08/2014 10:30
23,08/08/2014 10:35
19,08/08/2014 10:40
22,08/08/2014 10:45
23,08/08/2014 10:50
24,08/08/2014 10:55
28,08/08/2014 11:00
33,08/08/2014 11:05
37,08/08/2014 11:10
35,08/08/2014 11:15
